Date,brent-daily_Price,dubai-crude_oil_Price,wti-daily_Price,Price
2019-05-28,1.1008096014425337,1.1008096014425337,0.4943130553491172,-0.007815883992907252
2019-05-29,1.140738859343879,1.140738859343879,0.4872905815210112,-0.015859110094426792
2019-05-30,1.0440213235383986,1.0440213235383986,0.24952968191225686,-0.016215157872915748
2019-05-31,0.7982345582345638,0.7982345582345638,-0.04942706105571186,-0.034838020817269326
2019-06-01,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.021061506700071914
2019-06-02,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.010634717436102682
2019-06-03,0.47702586133929886,0.47702586133929886,-0.07350411418064917,-0.027376023031173022
2019-06-04,0.5125185350293838,0.5125185350293838,-0.04842385050883968,-0.07378539518109234
2019-06-05,0.3865195434295838,0.3865195434295838,-0.24204348605520887,-0.08189990124802361
2019-06-06,0.4424205044914671,0.4424205044914671,-0.13971601027422587,-0.08434291197645748
2019-06-07,0.5604336445109972,0.5604336445109972,-0.0032793758995823307,-0.06828012865888716
2019-06-08,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.0682811110107762
2019-06-09,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.08234821591751701
2019-06-10,0.5790672981982923,0.5790672981982923,-0.0654784298056703,-0.07999464389886841
2019-06-11,0.5125185350293838,0.5125185350293838,-0.06848806144628755,-0.07284614232310191
2019-06-12,0.34392833500148207,0.34392833500148207,-0.2861847501175933,-0.06255993193259744
2019-06-13,0.4876736634463246,0.4876736634463246,-0.1607834317585459,-0.04911391447528982
2019-06-14,0.47436391081254303,0.47436391081254303,-0.15175453683669488,-0.029500356719866543
2019-06-15,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.006399070421486141
2019-06-16,0.41774703655208156,0.41774703655208156,0.4535924364517486,0.020241911050236917
2019-06-17,0.42378685080417267,0.42378685080417267,-0.2049246958209311,0.030334038981030497
2019-06-18,0.4938848813420894,0.4938848813420894,-0.012308270821434087,0.028273115088248903
2019-06-19,0.44951903922948383,0.44951903922948383,-0.024346797383902382,0.028935907583768017
