Date,brent-daily_Price,dubai-daily_Price,dubai-daily_Open,dubai-daily_High,dubai-daily_Low,wti-daily_Price
2019-01-21,62.18,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-01-22,60.9,59.1,59.1,59.1,59.1,52.59
2019-01-23,61.05,59.08,59.08,59.08,59.08,52.44
2019-01-24,61.09,59.16,59.16,59.16,59.16,52.94
2019-01-25,61.49,59.23,59.23,59.23,59.23,53.53
2019-01-26,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-01-27,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-01-28,59.71,58.92,58.92,58.92,58.92,51.79
2019-01-29,60.98,59.05,59.05,59.05,59.05,53.07
2019-01-30,61.89,59.05,59.05,59.05,59.05,54.18
2019-01-31,62.46,59.08,59.08,59.08,59.08,53.84
2019-02-01,61.86,62.62,62.62,62.62,62.62,55.29
2019-02-02,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-03,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-04,62.26,62.55,62.55,62.55,62.55,54.57
2019-02-05,61.67,62.08,62.08,62.08,62.08,53.69
2019-02-06,62.22,62.71,62.71,62.71,62.71,53.94
2019-02-07,61.01,61.79,61.79,61.79,61.79,52.68
2019-02-08,61.37,62.16,62.16,62.16,62.16,52.75
2019-02-09,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-10,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-11,61.3,61.65,61.65,61.65,61.65,52.43
2019-02-12,62.58,62.51,62.51,62.51,62.51,53.14
2019-02-13,63.27,63.29,63.29,63.29,63.29,53.84
2019-02-14,64.0,64.06,64.06,64.06,64.06,54.4
2019-02-15,65.65,64.68,64.68,64.68,64.68,55.58
2019-02-16,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-17,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-18,66.41,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-19,65.86,64.66,64.66,64.66,64.66,56.12
2019-02-20,66.82,64.95,64.95,64.95,64.95,56.9
2019-02-21,66.91,64.93,64.93,64.93,64.93,56.95
2019-02-22,66.91,64.92,64.92,64.92,64.92,57.01
2019-02-23,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-24,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-02-25,64.02,64.5,64.5,64.5,64.5,55.32
2019-02-26,64.51,64.53,64.53,64.53,64.53,55.4
2019-02-27,65.55,64.6,64.6,64.6,64.6,56.92
2019-02-28,65.03,64.58,64.58,64.58,64.58,57.21
2019-03-01,63.71,65.0,65.0,65.0,65.0,55.76
2019-03-02,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-03,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-04,64.44,65.61,65.61,65.61,65.61,56.6
2019-03-05,64.24,65.86,65.86,65.86,65.86,56.55
2019-03-06,64.51,66.13,66.13,66.13,66.13,56.22
2019-03-07,64.82,66.43,66.43,66.43,66.43,56.6
2019-03-08,65.66,66.02,66.02,66.02,66.02,55.77
2019-03-09,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-10,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-11,65.06,66.59,66.59,66.59,66.59,56.79
2019-03-12,65.33,66.63,66.63,66.63,66.63,56.89
2019-03-13,65.89,67.18,67.18,67.18,67.18,58.27
2019-03-14,66.18,66.94,66.94,66.94,66.94,58.59
2019-03-15,66.11,66.87,66.87,66.87,66.87,58.51
2019-03-16,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-17,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-18,66.65,67.02,67.02,67.02,67.02,59.09
2019-03-19,67.13,67.05,67.05,67.05,67.05,59.12
2019-03-20,68.35,67.34,67.34,67.34,67.34,60.12
2019-03-21,68.3,67.09,67.09,67.09,67.09,59.98
2019-03-22,66.29,66.9,66.9,66.9,66.9,58.87
2019-03-23,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-24,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-25,67.37,66.89,66.89,66.89,66.89,58.71
2019-03-26,67.51,66.97,66.97,66.97,66.97,59.87
2019-03-27,67.35,66.92,66.92,66.92,66.92,59.39
2019-03-28,66.08,66.89,66.89,66.89,66.89,59.29
2019-03-29,67.93,66.93,66.93,66.93,66.93,60.19
2019-03-30,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-03-31,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-01,69.08,68.46,68.46,68.46,68.46,61.59
2019-04-02,69.68,68.89,68.89,68.89,68.89,62.53
2019-04-03,69.21,68.82,68.82,68.82,68.82,62.46
2019-04-04,69.8,68.98,68.98,68.98,68.98,62.12
2019-04-05,69.93,69.73,69.73,69.73,69.73,63.1
2019-04-06,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-07,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-08,71.12,70.09,70.09,70.09,70.09,64.37
2019-04-09,71.02,69.66,69.66,69.66,69.66,64.05
2019-04-10,71.63,70.39,70.39,70.39,70.39,64.62
2019-04-11,71.3,69.7,69.7,69.7,69.7,63.61
2019-04-12,71.57,69.98,69.98,69.98,69.98,63.86
2019-04-13,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-14,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-15,70.9,69.83,69.83,69.83,69.83,63.43
2019-04-16,70.74,70.24,70.24,70.24,70.24,64.01
2019-04-17,71.14,70.15,70.15,70.15,70.15,63.74
2019-04-18,70.71,70.37,70.37,70.37,70.37,64.02
2019-04-19,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-20,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-21,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-22,70.71,71.02,71.02,71.02,71.02,65.66
2019-04-23,74.39,71.1,71.1,71.1,71.1,66.24
2019-04-24,73.59,71.2,71.2,71.2,71.2,65.96
2019-04-25,74.94,71.13,71.13,71.13,71.13,65.23
2019-04-26,71.03,70.96,70.96,70.96,70.96,63.29
2019-04-27,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-28,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-04-29,71.22,70.93,70.93,70.93,70.93,63.39
2019-04-30,72.19,70.95,70.95,70.95,70.95,63.83
2019-05-01,72.01,71.65,71.65,71.65,71.65,63.55
2019-05-02,70.56,70.61,70.61,70.61,70.61,61.75
2019-05-03,71.95,70.64,70.64,70.64,70.64,61.98
2019-05-04,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-05,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-06,71.95,70.56,70.56,70.56,70.56,62.3
2019-05-07,70.98,69.41,69.41,69.41,69.41,61.41
2019-05-08,71.09,69.59,69.59,69.59,69.59,62.13
2019-05-09,70.61,69.69,69.69,69.69,69.69,61.58
2019-05-10,71.63,69.9,69.9,69.9,69.9,61.65
2019-05-11,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-12,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-13,72.35,69.64,69.64,69.64,69.64,60.97
2019-05-14,72.53,70.4,70.4,70.4,70.4,61.82
2019-05-15,73.09,70.64,70.64,70.64,70.64,62.03
2019-05-16,74.7,71.15,71.15,71.15,71.15,62.93
2019-05-17,73.94,71.01,71.01,71.01,71.01,62.77
2019-05-18,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-19,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-20,73.21,70.91,70.91,70.91,70.91,63.12
2019-05-21,72.94,70.99,70.99,70.99,70.99,63.02
2019-05-22,71.94,70.5,70.5,70.5,70.5,61.42
2019-05-23,68.37,69.37,69.37,69.37,69.37,57.65
2019-05-24,67.98,69.43,69.43,69.43,69.43,58.4
2019-05-25,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-26,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-27,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-05-28,70.19,69.66,69.66,69.66,69.66,58.91
2019-05-29,70.64,69.51,69.51,69.51,69.51,58.84
2019-05-30,69.55,69.34,69.34,69.34,69.34,56.47
2019-05-31,66.78,69.38,69.38,69.38,69.38,53.49
2019-06-01,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-02,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-03,63.16,60.4,60.4,60.4,60.4,53.25
2019-06-04,63.56,60.83,60.83,60.83,60.83,53.5
2019-06-05,62.14,59.57,59.57,59.57,59.57,51.57
2019-06-06,62.77,59.85,59.85,59.85,59.85,52.59
2019-06-07,64.1,61.26,61.26,61.26,61.26,53.95
2019-06-08,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-09,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-10,64.31,60.59,60.59,60.59,60.59,53.33
2019-06-11,63.56,60.94,60.94,60.94,60.94,53.3
2019-06-12,61.66,59.37,59.37,59.37,59.37,51.13
2019-06-13,63.28,60.18,60.18,60.18,60.18,52.38
2019-06-14,63.13,60.57,60.57,60.57,60.57,52.47
2019-06-15,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-16,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-17,62.56,59.94,59.94,59.94,59.94,51.94
2019-06-18,63.35,60.64,60.64,60.64,60.64,53.86
2019-06-19,62.85,60.65,60.65,60.65,60.65,53.74
2019-06-20,65.44,61.59,61.59,61.59,61.59,56.88
2019-06-21,65.99,61.81,61.81,61.81,61.81,57.35
2019-06-22,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-23,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-24,65.16,61.64,61.64,61.64,61.64,57.73
2019-06-25,66.24,61.63,61.63,61.63,61.63,57.63
2019-06-26,66.85,61.77,61.77,61.77,61.77,59.17
2019-06-27,66.78,61.73,61.73,61.73,61.73,59.18
2019-06-28,67.52,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.2
2019-06-29,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-06-30,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-01,65.1,63.19,63.19,63.19,63.19,58.91
2019-07-02,62.72,61.02,61.02,61.02,61.02,56.0
2019-07-03,63.53,62.25,62.25,62.25,62.25,57.06
2019-07-04,63.62,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-05,64.23,62.53,62.53,62.53,62.53,58.50409698169223
2019-07-06,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-07,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-08,64.89,62.61,62.61,62.61,62.61,57.35
2019-07-09,64.3,62.77,62.77,62.77,62.77,57.57
2019-07-10,66.41,64.62,64.62,64.62,64.62,60.28
2019-07-11,67.64,64.24,64.24,64.24,64.24,59.93
2019-07-12,66.65,64.44,64.44,64.44,64.44,59.99
2019-07-13,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-14,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-15,66.86,64.31,64.31,64.31,64.31,59.3
2019-07-16,65.87,63.19,63.19,63.19,63.19,57.44
2019-07-17,63.67,62.85,62.85,62.85,62.85,56.5
2019-07-18,60.7,62.31,62.31,62.31,62.31,55.08
2019-07-19,61.04,62.59,62.59,62.59,62.59,55.42
2019-07-20,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-21,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-22,61.96,62.95,62.95,62.95,62.95,55.87
2019-07-23,62.28,63.07,63.07,63.07,63.07,56.58
2019-07-24,63.83,63.02,63.02,63.02,63.02,55.9
2019-07-25,63.47,63.14,63.14,63.14,63.14,55.88
2019-07-26,62.46,63.17,63.17,63.17,63.17,56.04
2019-07-27,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-28,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-07-29,62.29,63.16,63.16,63.16,63.16,56.85
2019-07-30,62.55,63.23,63.23,63.23,63.23,58.04
2019-07-31,64.07,63.25,63.25,63.25,63.25,58.53
2019-08-01,62.9,59.4,59.4,59.4,59.4,53.64
2019-08-02,61.12,60.56,60.56,60.56,60.56,55.67
2019-08-03,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-04,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-05,59.32,58.86,58.86,58.86,58.86,54.63
2019-08-06,58.63,58.27,58.27,58.27,58.27,53.6
2019-08-07,55.03,56.4,56.4,56.4,56.4,51.14
2019-08-08,56.29,57.47,57.47,57.47,57.47,52.6
2019-08-09,57.37,58.31,58.31,58.31,58.31,54.41
2019-08-10,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-11,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-12,57.13,58.35,58.35,58.35,58.35,54.98
2019-08-13,59.9,60.03,60.03,60.03,60.03,57.05
2019-08-14,57.86,58.71,58.71,58.71,58.71,55.16
2019-08-15,57.37,58.09,58.09,58.09,58.09,54.51
2019-08-16,59.0,58.35,58.35,58.35,58.35,54.83
2019-08-17,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-18,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-19,59.79,58.93,58.93,58.93,58.93,56.24
2019-08-20,59.03,59.12,59.12,59.12,59.12,56.18
2019-08-21,60.6,59.3,59.3,59.3,59.3,55.65
2019-08-22,59.81,59.27,59.27,59.27,59.27,55.33
2019-08-23,58.64,59.06,59.06,59.06,59.06,54.08
2019-08-24,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-25,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-08-26,58.64,58.87,58.87,58.87,58.87,53.54
2019-08-27,58.44,58.98,58.98,58.98,58.98,54.99
2019-08-28,60.42,59.11,59.11,59.11,59.11,55.76
2019-08-29,60.59,59.09,59.09,59.09,59.09,56.67
2019-08-30,61.04,59.11,59.11,59.11,59.11,55.07
2019-08-31,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-01,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-02,58.55,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-03,57.93,56.69,56.69,56.69,56.69,53.91
2019-09-04,60.68,58.6,58.6,58.6,58.6,56.22
2019-09-05,62.7,58.64,58.64,58.64,58.64,56.33
2019-09-06,61.28,59.3,59.3,59.3,59.3,56.45
2019-09-07,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-08,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-09,63.99,60.06,60.06,60.06,60.06,57.88
2019-09-10,64.67,59.75,59.75,59.75,59.75,57.37
2019-09-11,63.02,58.73,58.73,58.73,58.73,55.66
2019-09-12,60.76,58.64,58.64,58.64,58.64,55.13
2019-09-13,61.25,58.58,58.58,58.58,58.58,54.76
2019-09-14,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-15,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-16,68.42,63.12,63.12,63.12,63.12,63.1
2019-09-17,65.59,61.32,61.32,61.32,61.32,59.26
2019-09-18,64.29,61.13,61.13,61.13,61.13,58.19
2019-09-19,64.25,61.41,61.41,61.41,61.41,58.19
2019-09-20,65.23,61.51,61.51,61.51,61.51,57.92
2019-09-21,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-22,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-23,64.66,61.64,61.64,61.64,61.64,58.69
2019-09-24,64.13,61.24,61.24,61.24,61.24,57.22
2019-09-25,62.41,61.09,61.09,61.09,61.09,56.38
2019-09-26,62.08,61.16,61.16,61.16,61.16,56.24
2019-09-27,62.48,61.09,61.09,61.09,61.09,55.95
2019-09-28,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-29,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-09-30,60.99,61.12,61.12,61.12,61.12,54.09
2019-10-01,60.06,58.11,58.11,58.11,58.11,53.6
2019-10-02,57.92,57.32,57.32,57.32,57.32,52.67
2019-10-03,58.01,57.45,57.45,57.45,57.45,52.41
2019-10-04,59.13,58.11,58.11,58.11,58.11,52.84
2019-10-05,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-06,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-07,59.46,58.22,58.22,58.22,58.22,52.76
2019-10-08,58.14,57.91,57.91,57.91,57.91,52.64
2019-10-09,59.7,57.94,57.94,57.94,57.94,52.63
2019-10-10,59.08,58.66,58.66,58.66,58.66,53.57
2019-10-11,60.59,59.72,59.72,59.72,59.72,54.76
2019-10-12,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-13,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-14,58.81,58.94,58.94,58.94,58.94,53.57
2019-10-15,59.19,58.86,58.86,58.86,58.86,52.81
2019-10-16,59.3,59.0,59.0,59.0,59.0,53.42
2019-10-17,59.35,59.17,59.17,59.17,59.17,53.89
2019-10-18,59.96,58.96,58.96,58.96,58.96,53.75
2019-10-19,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-20,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-21,58.95,58.87,58.87,58.87,58.87,53.28
2019-10-22,60.5,59.03,59.03,59.03,59.03,54.21
2019-10-23,60.52,59.37,59.37,59.37,59.37,55.9
2019-10-24,61.71,59.45,59.45,59.45,59.45,56.11
2019-10-25,62.06,59.52,59.52,59.52,59.52,56.52
2019-10-26,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-27,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-10-28,60.39,59.45,59.45,59.45,59.45,55.6
2019-10-29,61.05,59.41,59.41,59.41,59.41,55.34
2019-10-30,60.22,59.32,59.32,59.32,59.32,54.85
2019-10-31,59.3,59.37,59.37,59.37,59.37,54.02
2019-11-01,60.17,60.54,60.54,60.54,60.54,56.04
2019-11-02,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-03,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-04,62.52,60.89,60.89,60.89,60.89,56.33
2019-11-05,62.72,61.49,61.49,61.49,61.49,57.04
2019-11-06,62.11,60.56,60.56,60.56,60.56,56.15
2019-11-07,62.6,61.1,61.1,61.1,61.1,56.91
2019-11-08,62.0,61.28,61.28,61.28,61.28,57.02
2019-11-09,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-10,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-11,62.58,61.09,61.09,61.09,61.09,58.50409698169223
2019-11-12,62.19,61.29,61.29,61.29,61.29,56.67
2019-11-13,62.27,61.52,61.52,61.52,61.52,56.88
2019-11-14,62.46,61.44,61.44,61.44,61.44,56.57
2019-11-15,63.32,61.94,61.94,61.94,61.94,57.54
2019-11-16,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-17,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-18,62.82,61.56,61.56,61.56,61.56,56.82
2019-11-19,62.37,60.98,60.98,60.98,60.98,54.93
2019-11-20,63.8,61.6,61.6,61.6,61.6,56.71
2019-11-21,64.99,62.07,62.07,62.07,62.07,58.36
2019-11-22,64.83,61.9,61.9,61.9,61.9,57.68
2019-11-23,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-24,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-25,64.67,61.94,61.94,61.94,61.94,57.79
2019-11-26,64.82,61.95,61.95,61.95,61.95,58.25
2019-11-27,65.03,61.95,61.95,61.95,61.95,58.12
2019-11-28,64.68,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-11-29,64.5,61.97,61.97,61.97,61.97,58.12
2019-11-30,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-01,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-02,63.2,60.41,60.41,60.41,60.41,55.97
2019-12-03,62.95,60.46,60.46,60.46,60.46,56.15
2019-12-04,65.25,62.52,62.52,62.52,62.52,58.46
2019-12-05,65.67,62.82,62.82,62.82,62.82,58.42
2019-12-06,66.5,63.43,63.43,63.43,63.43,59.2
2019-12-07,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-08,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-09,66.44,63.34,63.34,63.34,63.34,58.99
2019-12-10,66.57,63.5,63.5,63.5,63.5,59.22
2019-12-11,65.37,62.98,62.98,62.98,62.98,58.74
2019-12-12,66.67,63.46,63.46,63.46,63.46,59.18
2019-12-13,67.44,64.12,64.12,64.12,64.12,60.11
2019-12-14,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-15,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-16,68.04,64.19,64.19,64.19,64.19,60.21
2019-12-17,68.99,64.53,64.53,64.53,64.53,60.88
2019-12-18,69.12,64.54,64.54,64.54,64.54,60.93
2019-12-19,69.7,64.7,64.7,64.7,64.7,61.3
2019-12-20,68.66,64.63,64.63,64.63,64.63,60.43
2019-12-21,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-22,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-23,67.49,64.65,64.65,64.65,64.65,60.51
2019-12-24,69.26,64.79,64.79,64.79,64.79,61.17
2019-12-25,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-26,69.26,64.83,64.83,64.83,64.83,61.72
2019-12-27,68.91,64.82,64.82,64.82,64.82,61.76
2019-12-28,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-29,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2019-12-30,68.3,64.85,64.85,64.85,64.85,61.66
2019-12-31,67.77,64.89,64.89,64.89,64.89,61.14
2020-01-01,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2020-01-02,67.05,65.44,65.44,65.44,65.44,61.17
2020-01-03,69.08,67.83,67.83,67.83,67.83,63.0
2020-01-04,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2020-01-05,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2020-01-06,70.25,68.28,68.28,68.28,68.28,63.27
2020-01-07,68.74,67.92,67.92,67.92,67.92,62.7
2020-01-08,67.31,66.0,66.0,66.0,66.0,59.65
2020-01-09,66.58,66.15,66.15,66.15,66.15,59.56
2020-01-10,66.77,66.07,66.07,66.07,66.07,59.02
2020-01-11,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2020-01-12,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2020-01-13,64.14,65.72,65.72,65.72,65.72,58.17
2020-01-14,64.45,65.84,65.84,65.84,65.84,58.34
2020-01-15,63.29,65.49,65.49,65.49,65.49,57.86
2020-01-16,64.63,65.74,65.74,65.74,65.74,58.52
2020-01-17,64.05,65.75,65.75,65.75,65.75,58.55
